model,num_atoms,atom_name,lattice_constant,time,std,precision,gpu
Nequix-MP-1.5,2744,C,3.567,128.37672233581543,2.3762832412813664,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Nequix-MP-1.5,4096,C,3.567,247.15018272399902,3.05078122513244,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Nequix-MP-1.5,5832,C,3.567,303.64346504211426,0.195427677449595,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Nequix-MP-1.5,8000,C,3.567,480.79848289489746,0.40452218689270064,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Nequix-MP-1.5,10648,C,3.567,566.582441329956,3.7486031953779295,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Nequix-MP-1.5,13824,C,3.567,694.7441101074219,0.5126480839547837,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Nequix-MP-1.5,17576,C,3.567,982.5865030288696,0.39648474465842654,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Nequix-MP-1.5,21952,C,3.567,1137.3920440673828,0.48991284146932523,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,8,C,3.567,4.104137420654297,0.0195988912452618,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,64,C,3.567,7.823824882507324,0.032053169342509034,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,216,C,3.567,34.48128700256348,0.08820390539664714,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,512,C,3.567,38.530945777893066,0.1268519728688735,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,1000,C,3.567,101.53508186340332,0.27280129157238636,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,8,C,3.567,46.06175422668457,0.4728175965327697,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,64,C,3.567,46.72276973724365,54.67819997137414,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,216,C,3.567,123.29387664794922,0.7246484612431923,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,512,C,3.567,287.2169017791748,0.5818354436749308,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,1000,C,3.567,549.6906042098999,0.3638551709998454,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,1728,C,3.567,946.6567039489746,0.24333227312249503,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,2744,C,3.567,1505.584716796875,0.7238095014145722,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,4096,C,3.567,2255.3205490112305,0.7886767995117622,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,5832,C,3.567,3217.8001403808594,1.5850067138671875,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,8000,C,3.567,4425.882697105408,1.7281770706176758,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,10648,C,3.567,5908.8897705078125,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,13824,C,3.567,7693.900346755981,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,17576,C,3.567,9817.536115646362,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,21952,C,3.567,12322.425127029419,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,27000,C,3.567,15206.503629684448,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,32768,C,3.567,18487.703800201416,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,39304,C,3.567,22279.030799865723,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-6M-OC25,46656,C,3.567,26388.098001480103,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,1728,C,3.567,122.90668487548828,0.21107183195935816,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,2744,C,3.567,183.0505132675171,5.0782424251041185,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,4096,C,3.567,295.4578399658203,0.5546242505334821,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,5832,C,3.567,371.54340744018555,4.682478512186139,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,8000,C,3.567,581.0806751251221,2.5512256609749255,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,10648,C,3.567,717.1308994293213,1.7501424771878578,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,13824,C,3.567,915.4525995254517,2.743776554315938,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Orb-v3-cons-inf-omat,8,C,3.567,11.28232479095459,0.06238687706734285,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Orb-v3-cons-inf-omat,64,C,3.567,19.70362663269043,0.23070320825190577,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Orb-v3-cons-inf-omat,216,C,3.567,47.21033573150635,0.3060617640930376,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Orb-v3-cons-inf-omat,512,C,3.567,96.06361389160156,0.6964722884002517,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Orb-v3-cons-inf-omat,1000,C,3.567,180.47165870666504,1.6331378230355966,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Orb-v3-cons-inf-omat,1728,C,3.567,314.86034393310547,0.8542969949189302,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Orb-v3-cons-inf-omat,2744,C,3.567,508.46362113952637,0.796757672720182,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Orb-v3-cons-inf-omat,4096,C,3.567,779.6266078948975,0.3995887605283198,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Orb-v3-cons-inf-omat,5832,C,3.567,1066.7543411254883,0.9504587321612931,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Orb-v3-cons-inf-omat,8000,C,3.567,1476.6688346862793,1.5038671820299943,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
Orb-v3-cons-inf-omat,10648,C,3.567,2053.729295730591,3.497300512189733,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,8,C,3.567,12.825489044189453,0.4651934490219981,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,64,C,3.567,15.165567398071289,0.3522691451821045,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,216,C,3.567,24.095773696899414,28.700388258983775,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,512,C,3.567,41.90993309020996,0.6043227925113035,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,1000,C,3.567,83.77480506896973,2.4021477628028243,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,1728,C,3.567,131.28137588500977,1.8140112287731749,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,2744,C,3.567,205.3549289703369,0.9538784726012364,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,4096,C,3.567,301.5601634979248,2.9049602344921626,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,5832,C,3.567,433.8994026184082,0.4628928880243832,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,8000,C,3.567,595.6125259399414,1.4676363454762718,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,10648,C,3.567,801.9907474517822,15.57280803790466,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,13824,C,3.567,1031.303882598877,2.11237903855439,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,17576,C,3.567,1369.2095279693604,5.192639821761652,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-MAD-S,21952,C,3.567,1685.3020191192627,0.49921344780544774,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-XL,8,C,3.567,5.566835403442383,0.016889935623643226,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-XL,64,C,3.567,12.79139518737793,0.041030338765358706,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-XL,216,C,3.567,48.69496822357178,0.7403670899036637,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-XL,512,C,3.567,72.25966453552246,0.23931700057709743,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-XL,1728,C,3.567,274.7924327850342,0.2635237344659243,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-XL,1000,C,3.567,173.22516441345215,0.2016156852909783,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-XL,2744,C,3.567,444.82874870300293,0.9468113975872745,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-XL,4096,C,3.567,707.183837890625,0.3010788539250458,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-XL,5832,C,3.567,957.9892158508301,1.5938213878339496,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-OAM-XL,8,C,3.567,31.93044662475586,445.0281144575045,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-OAM-XL,64,C,3.567,66.96724891662598,0.7302783411614349,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-OAM-XL,216,C,3.567,191.86437129974365,33.711047522988146,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-OAM-XL,512,C,3.567,447.1496343612671,1.457656049120177,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-OAM-XL,1000,C,3.567,941.8901205062866,2.9425160412884535,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-OAM-XL,1728,C,3.567,1427.320957183838,6.393287694584084,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
PET-OAM-XL,2744,C,3.567,2424.7403144836426,44.04796354282644,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,8,C,3.567,36.50808334350586,0.3611779069654047,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,64,C,3.567,41.07511043548584,0.23709223264642904,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,216,C,3.567,68.76397132873535,0.4191592889037564,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,512,C,3.567,73.94146919250488,1.3108639255616485,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,1000,C,3.567,140.7759189605713,1.3769788344660847,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,1728,C,3.567,167.76776313781738,1.865748709809369,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,2744,C,3.567,224.98106956481934,1.3129831802996272,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,4096,C,3.567,388.1070613861084,8.336069432859933,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,5832,C,3.567,497.708797454834,9.610354750972975,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,8000,C,3.567,765.221118927002,7.54461052408161,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,10648,C,3.567,1089.3948078155518,10.55963423769442,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,13824,C,3.567,1394.1736221313477,2.8892638226940877,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,17576,C,3.567,1869.7965145111084,48.022794274400475,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,21952,C,3.567,2226.6085147857666,1.7121411154902741,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,27000,C,3.567,3001.066207885742,0.43201446533203125,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,8,C,3.567,6.967306137084961,0.2920309847460402,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,64,C,3.567,16.891002655029297,0.14468441597264822,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,216,C,3.567,62.165260314941406,1062.237338809852,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,512,C,3.567,109.78460311889648,905.463092291826,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,1000,C,3.567,254.58085536956787,0.9721183478025303,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,1728,C,3.567,388.5459899902344,3.2856557444781505,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,2744,C,3.567,584.3391418457031,2.3666876018998098,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,4096,C,3.567,915.7644510269165,5.145069686559681,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,5832,C,3.567,1245.3863620758057,3.023506326780116,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,8000,C,3.567,1779.9556255340576,23.794318968282127,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,10648,C,3.567,2308.786153793335,24.281510254645553,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
GRACE-2L-MPtrj,13824,C,3.567,2941.7574405670166,22.832870483398438,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-30M-MP,8,C,3.567,3680.318236351013,6.59024715423584,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
eSEN-30M-MP,64,C,3.567,45309.683084487915,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,8,C,3.567,7.104158401489258,0.1850911363639697,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,64,C,3.567,33.48362445831299,2.227585833006794,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,216,C,3.567,117.28394031524658,6.42370758913139,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,512,C,3.567,262.1128559112549,3.595165915587188,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,1000,C,3.567,519.2379951477051,2.3173749779163284,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,1728,C,3.567,909.1016054153442,15.132507854843443,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,2744,C,3.567,1475.7812023162842,7.015022740166491,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,4096,C,3.567,2163.3424758911133,30.25571874959433,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,5832,C,3.567,3095.1305627822876,46.78928852081299,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,8000,C,3.567,4208.277225494385,28.281211853027344,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,10648,C,3.567,5654.5045375823975,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,13824,C,3.567,7400.609493255615,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,17576,C,3.567,9425.825119018555,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,21952,C,3.567,11932.126998901367,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MatterSim-1M,27000,C,3.567,14515.692949295044,0.0,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
