NequIP-MP-L,216,86.23123168945312,2.1717735029385925,NVIDIA A100-SXM4-80GB
NequIP-MP-L,512,102.33724117279053,2.1982580451113276,NVIDIA A100-SXM4-80GB
NequIP-MP-L,1000,173.52378368377686,2.723893733517917,NVIDIA A100-SXM4-80GB
NequIP-MP-L,1728,217.97716617584229,5.048381004389656,NVIDIA A100-SXM4-80GB
NequIP-MP-L,2744,289.7472381591797,3.6028331301304175,NVIDIA A100-SXM4-80GB
NequIP-MP-L,4096,404.66201305389404,2.6689446426504566,NVIDIA A100-SXM4-80GB
NequIP-MP-L,5832,525.6272554397583,9.050549962275566,NVIDIA A100-SXM4-80GB
eSEN-30M-MP,8,1172.9412078857422,3637.229726366576,NVIDIA A100-SXM4-80GB
eSEN-30M-MP,64,7161.82017326355,1902.7279240651378,NVIDIA A100-SXM4-80GB
eSEN-30M-MP,216,25503.503680229187,2441.7789472212594,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,8,16.082167625427246,0.0640374850119087,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,64,8.834123611450195,0.07859153258831912,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,216,59.70644950866699,2.1540907309624604,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,512,64.0498399734497,1.8151204928712772,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,1000,125.56564807891846,2.044643046573921,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,1728,142.28487014770508,2.799919863215967,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,2744,187.00826168060303,6.0928651319379785,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,4096,282.939076423645,3.6125718104954734,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,5832,343.08338165283203,3.0833049111411475,NVIDIA A100-SXM4-80GB
MACE-MP-0-no-kernels,8,9.658098220825195,0.4797664622177354,NVIDIA A100-SXM4-80GB
MACE-MP-0-no-kernels,64,12.429952621459961,0.6534583459659373,NVIDIA A100-SXM4-80GB
MACE-MP-0-no-kernels,216,42.17231273651123,1.1616062536802227,NVIDIA A100-SXM4-80GB
MACE-MP-0-no-kernels,512,131.00922107696533,20.708176126887203,NVIDIA A100-SXM4-80GB
MACE-MP-0-no-kernels,1000,215.35050868988037,11.704463180096859,NVIDIA A100-SXM4-80GB
MACE-MP-0-no-kernels,1728,303.585410118103,34.17796122205225,NVIDIA A100-SXM4-80GB
MACE-MP-0-no-kernels,2744,423.60663414001465,44.713325989455335,NVIDIA A100-SXM4-80GB
MACE-MP-0-no-kernels,4096,640.9080028533936,53.634781087718096,NVIDIA A100-SXM4-80GB
MACE-MP-0-no-kernels,5832,748.2539415359497,51.29653957235482,NVIDIA A100-SXM4-80GB
MACE-MP-0,8,9.662508964538574,0.32226417886269726,NVIDIA A100-SXM4-80GB
MACE-MP-0,64,12.251615524291992,0.12199973752171614,NVIDIA A100-SXM4-80GB
MACE-MP-0,216,43.49827766418457,21.34849375666596,NVIDIA A100-SXM4-80GB
MACE-MP-0,512,134.87279415130615,3.6721301996083833,NVIDIA A100-SXM4-80GB
MACE-MP-0,1000,224.30026531219482,24.011863620245855,NVIDIA A100-SXM4-80GB
MACE-MP-0,1728,314.7122859954834,34.738447231200894,NVIDIA A100-SXM4-80GB
MACE-MP-0,2744,425.6025552749634,32.592009707160734,NVIDIA A100-SXM4-80GB
MACE-MP-0,4096,621.1601495742798,61.92746669772794,NVIDIA A100-SXM4-80GB
MACE-MP-0,5832,711.3958597183228,32.68662098342396,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,8,5.684494972229004,0.09238419063344877,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,64,14.917373657226562,0.18946598909000187,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,216,64.31102752685547,705.2958780114951,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,512,110.34917831420898,0.6324553693481975,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,1000,246.8634843826294,3.6084675697339956,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,1728,361.22584342956543,2.6145028240671757,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,2744,536.2343788146973,8.196925930182923,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,4096,840.8689498901367,2.0545904183062706,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,5832,1151.3327360153198,4.758936036928728,NVIDIA A100-SXM4-80GB
